Beach Attributes,,,,,,,,,,,,,,,,,,,,,,,
EPA Office of Water,2/8/024,,,,,,,,,,,,,,,,,,,,,,
BEACH_ID,PRG_INT_CODE,BEACH_NAME,BEACH_COUNTY,BEACH_STATE,BEACH_TRIBE_CODE,HISTORICAL_ID_FLAG,BEACH_LEN_IN_MI,BEACH_LATEST_BEACH_YEAR,BEACH_ACCESS,OWNER_ACCESS,DORMANT_STATUS,START_LATITUDE_MEASURE,START_LONGITUDE_MEASURE,END_LATITUDE_MEASURE,END_LONGITUDE_MEASURE,SOURCE_MAP_SCALE,H_REREFENCE_DATUM_NAME,STATE_CONTACT_FIRST_NAME,STATE_CONTACT_LAST_NAME,STATE_CONTACT_AGENCY_NAME,STATE_CONTACT_TEL_NUMBER,STATE_CONTACT_URL,SOURCE_JOINKEY
NJ115964,165537,Middletown Township at Area C Surf Beach North,MONMOUTH,NJ,,Y,0.171780303,2023,Public,Public,,40.419147,-73.981256,40.421471,-73.98202,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A6BF-26FF-E063-42DE43865AE3}
NJ121693,166617,Maurice River Twp at Moores Beach,CUMBERLAND,NJ,,N,1.854924239,2023,Public,Public,,39.192723,-74.965873,39.187895,-74.938286,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A7F5-26FF-E063-42DE43865AE3}
NJ127238,165492,Atlantic City at Brighton Ave,ATLANTIC,NJ,,Y,0.093371212,2023,Public,Public,,39.350998,-74.44503,39.35154,-74.443433,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A6C1-26FF-E063-42DE43865AE3}
NJ129842,165406,Mantoloking Borough at Ocean Ave.,OCEAN,NJ,,Y,0.244696969,2023,Public,Public,,40.026588,-74.051929,40.030062,-74.051109,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A717-26FF-E063-42DE43865AE3}
NJ132889,165459,Cape May Point Borough at Coral Ave,CAPE MAY,NJ,,N,0.150189394,2023,Public,Public,,38.931366,-74.964366,38.93271,-74.966201,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A7F7-26FF-E063-42DE43865AE3}
NJ136193,166629,Middletown Township at Golden,MONMOUTH,NJ,,N,1.135606058,2023,Public,Public,,40.436629,-74.083401,40.443,-74.102753,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A1F1-26FF-E063-42DE43865AE3}
NJ138522,165179,Stone Harbor Borough at 110th St,CAPE MAY,NJ,,Y,0.064962121,2023,Public,Public,,39.042589,-74.762786,39.043404,-74.762181,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A719-26FF-E063-42DE43865AE3}
NJ140366,165138,Ocean City at 54th St,CAPE MAY,NJ,,Y,0.164393939,2023,Public,Public,,39.22442,-74.632579,39.22638,-74.630838,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A71B-26FF-E063-42DE43865AE3}
NJ141500,165499,Middletown Township at Area E Visitor Center North,MONMOUTH,NJ,,Y,0.255492424,2023,Public,Public,,40.42745,-73.982315,40.431137,-73.982729,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A71D-26FF-E063-42DE43865AE3}
NJ143719,165413,Bay Head Borough at East Ave,OCEAN,NJ,,N,0.626325756,2023,Public,Public,,40.059599,-74.044319,40.050839,-74.04636,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A1F3-26FF-E063-42DE43865AE3}
NJ148437,165334,Avon-by-the-Sea Borough at Evergreen South South,MONMOUTH,NJ,,Y,0.077840909,2023,Public,Public,,40.194456,-74.006958,40.195512,-74.006959,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A8EB-26FF-E063-42DE43865AE3}
NJ148769,165354,Loch Arbour Village at Village Beach Club South,MONMOUTH,NJ,,Y,0.182575757,2023,Public,Private,,40.230157,-73.995078,40.231495,-73.996158,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A8ED-26FF-E063-42DE43865AE3}
NJ149399,165346,Monmouth Beach Borough at Pavilion Beach,MONMOUTH,NJ,,N,0.061174242,2023,Public,Public,,40.324524,-73.974911,40.325399,-73.97472,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A1F5-26FF-E063-42DE43865AE3}
NJ150451,165441,Loch Arbour Village at Village Beach Club,MONMOUTH,NJ,,N,0.056628788,2023,Public,Private,,40.231903,-73.996437,40.232699,-73.996174,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A1F7-26FF-E063-42DE43865AE3}
NJ152873,165372,Sea Bright Borough at North Sands Beach Club,MONMOUTH,NJ,,Y,0.18560606,2023,Private,Private,,40.370509,-73.971799,40.37318,-73.972202,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A8F5-26FF-E063-42DE43865AE3}
NJ153206,164961,Brigantine City at 13th St South,ATLANTIC,NJ,,Y,0.057575757,2023,Public,Public,,39.399252,-74.369799,39.399855,-74.369058,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A939-26FF-E063-42DE43865AE3}
NJ154366,166636,Highlands Boro at Ni Ahi,MONMOUTH,NJ,,N,0.40340909,2023,Public,Public,,40.408011,-73.993777,40.409799,-73.99984,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A1F9-26FF-E063-42DE43865AE3}
NJ158516,165583,Beach Haven Borough at 11th St,OCEAN,NJ,,Y,0.089015151,2023,Public,Public,,39.567908,-74.230588,39.569074,-74.229893,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A93B-26FF-E063-42DE43865AE3}
NJ165335,165446,Barnegat Light Borough at 17th St,OCEAN,NJ,,Y,0.110227272,2023,Public,Public,,39.747806,-74.106182,39.748933,-74.104718,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A93D-26FF-E063-42DE43865AE3}
NJ166070,165350,Long Branch City at Cooper Ave,MONMOUTH,NJ,,N,0.696590908,2023,Private,Private,,40.304469,-73.977302,40.313965,-73.976276,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A1FB-26FF-E063-42DE43865AE3}
NJ167031,165188,Wildwood City at Poplar Ave,CAPE MAY,NJ,,N,0.212878787,2023,Public,Public,,38.988614,-74.800863,38.986322,-74.803492,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A1FD-26FF-E063-42DE43865AE3}
NJ167159,164952,Atlantic City at Hartford Ave,ATLANTIC,NJ,,Y,0.048106061,2023,Public,Public,,39.348327,-74.451512,39.348655,-74.450721,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A93F-26FF-E063-42DE43865AE3}
NJ167326,166623,Keyport Boro at Cedar Street,MONMOUTH,NJ,,N,0.258522727,2023,Public,Public,,40.442529,-74.191834,40.440708,-74.195941,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A201-26FF-E063-42DE43865AE3}
NJ173542,165520,Long Branch City at Private Dr,MONMOUTH,NJ,,Y,0.118181818,2023,Public,Private,,40.263867,-73.98617,40.265106,-73.985756,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A941-26FF-E063-42DE43865AE3}
NJ176925,165327,Middletown Township at Gateway Rec,MONMOUTH,NJ,,N,1.364772724,2023,Public,Public,,40.470482,-73.996538,40.477975,-74.012118,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A40D-26FF-E063-42DE43865AE3}
NJ177805,165458,Cape May Point Borough at Lehigh Ave,CAPE MAY,NJ,,N,1.705492421,2023,Public,Public,,38.92855,-74.933749,38.931014,-74.963421,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A46F-26FF-E063-42DE43865AE3}
NJ178356,165209,Cape May Point at Knox Ave,CAPE MAY,NJ,,N,0.180681818,2023,Public,Public,,38.938343,-74.971425,38.940396,-74.972345,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A943-26FF-E063-42DE43865AE3}
NJ182686,165116,Ocean City at 12th St,CAPE MAY,NJ,,N,0.748106059,2023,Public,Public,,39.275002,-74.570598,39.269469,-74.582471,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A473-26FF-E063-42DE43865AE3}
NJ183537,164958,Brigantine City at 12th St North,ATLANTIC,NJ,,Y,0.039583333,2023,Public,Public,,39.41263,-74.355165,39.413053,-74.354665,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A945-26FF-E063-42DE43865AE3}
NJ183867,165511,Long Branch City at Joline South,MONMOUTH,NJ,,Y,0.197537878,2023,Public,Public,,40.31106,-73.976013,40.313877,-73.975522,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A947-26FF-E063-42DE43865AE3}
NJ185921,165445,Long Beach Township at North Lane,OCEAN,NJ,,Y,0.226704545,2023,Public,Private,,39.721079,-74.124519,39.724127,-74.123194,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A949-26FF-E063-42DE43865AE3}
NJ186085,165144,Upper Township at Tecumseh Ave,CAPE MAY,NJ,,Y,0.039204545,2023,Public,Public,,39.195554,-74.655064,39.195973,-74.654572,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A94B-26FF-E063-42DE43865AE3}
NJ188809,165561,Seaside Park Borough at 5th Ave,OCEAN,NJ,,N,0.653977271,2023,Public,Public,,39.92372,-74.073915,39.914454,-74.076109,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A475-26FF-E063-42DE43865AE3}
NJ190691,165514,Long Branch City at Cedar Ave,MONMOUTH,NJ,,Y,0.158522727,2023,Public,Private,,40.280991,-73.9816,40.283262,-73.981337,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A9C7-26FF-E063-42DE43865AE3}
NJ196687,165451,Long Beach Township at Barbay,OCEAN,NJ,,N,1.435037876,2023,Public,Private,,39.685692,-74.145133,39.668534,-74.157606,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A47B-26FF-E063-42DE43865AE3}
NJ197049,165376,Sea Bright Borough at Donovans Reef,MONMOUTH,NJ,,Y,0.174810606,2023,Public,Public,,40.357129,-73.97149,40.359659,-73.971376,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A9C9-26FF-E063-42DE43865AE3}
NJ197058,165506,Monmouth Beach Borough at Central Road,MONMOUTH,NJ,,Y,0.135037879,2023,Private,Private,,40.336844,-73.972751,40.338796,-73.972808,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A9CB-26FF-E063-42DE43865AE3}
NJ199672,165530,Belmar Borough at Riverside Ave,MONMOUTH,NJ,,Y,0.1,2023,Public,Public,,40.185424,-74.008524,40.186376,-74.007312,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-AA37-26FF-E063-42DE43865AE3}
NJ200147,165565,Long Beach Township at Curlew Rd,OCEAN,NJ,,Y,0.077840909,2023,Public,Private,,39.675825,-74.152096,39.676798,-74.151559,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-AA39-26FF-E063-42DE43865AE3}
NJ203070,165529,Bradley Beach Borough at 3rd Ave,MONMOUTH,NJ,,Y,0.135416666,2023,Public,Public,,40.19712,-74.006387,40.199041,-74.006361,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-AA3B-26FF-E063-42DE43865AE3}
NJ204090,165544,Long Branch City at Elberon Bch Clb North,MONMOUTH,NJ,,Y,0.094318182,2023,Public,Public,,40.261201,-73.987702,40.262448,-73.987091,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A5D1-26FF-E063-42DE43865AE3}
NJ204701,165356,Belmar Borough at 4th Avenue,MONMOUTH,NJ,,Y,0.169886363,2023,Public,Public,,40.181621,-74.010505,40.183933,-74.009399,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A5D3-26FF-E063-42DE43865AE3}
NJ206376,165526,Deal Borough at Darlington Rd,MONMOUTH,NJ,,N,0.771780301,2023,Public,Public,,40.240782,-73.993857,40.25096,-73.991147,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A47D-26FF-E063-42DE43865AE3}
NJ208640,165189,Wildwood City at Spicer Ave,CAPE MAY,NJ,,Y,0.060416667,2023,Public,Public,,38.981485,-74.809795,38.982011,-74.808898,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A5D5-26FF-E063-42DE43865AE3}
NJ211838,165367,Bradley Beach Borough at McCabe Ave,MONMOUTH,NJ,,Y,0.090530303,2023,Public,Public,,40.202433,-74.005229,40.203654,-74.004609,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A5E9-26FF-E063-42DE43865AE3}
NJ219570,165358,Spring Lake Borough at Morris Ave,MONMOUTH,NJ,,Y,0.217613636,2023,Public,Public,,40.149721,-74.021729,40.15256,-74.020702,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A859-26FF-E063-42DE43865AE3}
NJ220356,165606,Bay Head Borough at North St,OCEAN,NJ,,Y,0.271590909,2023,Public,Public,,40.072411,-74.040808,40.075496,-74.040488,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A85B-26FF-E063-42DE43865AE3}
NJ220705,165476,Long Branch City at Imperial House,MONMOUTH,NJ,,N,0.056628788,2023,Public,Public,,40.277134,-73.983433,40.277897,-73.983036,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A47F-26FF-E063-42DE43865AE3}
NJ220937,165336,Belmar Borough at 2nd Avenue,MONMOUTH,NJ,,N,0.340530302,2023,Public,Public,,40.182084,-74.010499,40.186449,-74.007725,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A481-26FF-E063-42DE43865AE3}
NJ223544,165421,Brick Township at Carlton Pl,OCEAN,NJ,,Y,0.425568181,2023,Public,Public,,40.013974,-74.054971,40.020024,-74.053436,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A86D-26FF-E063-42DE43865AE3}
NJ225228,165161,Sea Isle City at 79th St,CAPE MAY,NJ,,Y,0.068181818,2023,Public,Public,,39.129108,-74.705752,39.130012,-74.705237,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A7ED-26FF-E063-42DE43865AE3}
NJ226180,165435,Toms River Township at 2nd Ave,OCEAN,NJ,,N,0.229166666,2023,Public,Public,,39.959926,-74.067127,39.956685,-74.067554,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A559-26FF-E063-42DE43865AE3}
NJ228335,164949,Surf City Borough at 1st St,OCEAN,NJ,,Y,0.101136363,2023,Public,Public,,39.652824,-74.169967,39.654017,-74.168891,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A805-26FF-E063-42DE43865AE3}
NJ229085,165146,Upper Township at Jasper,CAPE MAY,NJ,,Y,0.286931818,2023,Public,Public,,39.189503,-74.662158,39.192588,-74.658575,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-999B-26FF-E063-42DE43865AE3}
NJ230285,165114,Ocean City at 10th St,CAPE MAY,NJ,,Y,0.056060606,2023,Public,Public,,39.273694,-74.572862,39.273998,-74.571896,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-999D-26FF-E063-42DE43865AE3}
NJ238417,164953,Atlantic City at Raleigh,ATLANTIC,NJ,,N,0.162310606,2023,Public,Public,,39.345577,-74.456776,39.34441,-74.459378,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A563-26FF-E063-42DE43865AE3}
NJ238694,164912,Sea Girt Borough at Seaside Pl,MONMOUTH,NJ,,Y,0.059090909,2023,Public,Public,,40.123448,-74.0296,40.124268,-74.029553,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-999F-26FF-E063-42DE43865AE3}
NJ242099,165157,Sea Isle City at 63rd St,CAPE MAY,NJ,,Y,0.035416667,2023,Public,Public,,39.139514,-74.700339,39.139983,-74.700092,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-99A1-26FF-E063-42DE43865AE3}
NJ243689,165338,Sea Bright Borough at North Grand Point Way,MONMOUTH,NJ,,Y,0.239015151,2023,Private,Private,,40.37318,-73.972202,40.376643,-73.972218,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-99A3-26FF-E063-42DE43865AE3}
NJ245086,165185,North Wildwood City at 1st Ave,CAPE MAY,NJ,,N,0.488257575,2023,Public,Public,,39.00935,-74.790062,39.003026,-74.787008,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A56B-26FF-E063-42DE43865AE3}
NJ245540,166417,Spring Lake Borough at Pitney Ave,MONMOUTH,NJ,,Y,0.062424242,2023,Public,Public,,40.165797,-74.016595,40.16669,-74.016714,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-AA49-26FF-E063-42DE43865AE3}
NJ246959,165605,Point Pleasant Beach Borough at Elizabeth Ave,OCEAN,NJ,,Y,0.230871212,2023,Public,Public,,40.080001,-74.039352,40.083248,-74.038356,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-99A5-26FF-E063-42DE43865AE3}
NJ247856,165191,Wildwood Crest Borough at Morning Glory,CAPE MAY,NJ,,N,0.185037878,2023,Public,Public,,38.975856,-74.819378,38.974241,-74.822121,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A56D-26FF-E063-42DE43865AE3}
NJ248570,165495,Manasquan Borough at Pompano,MONMOUTH,NJ,,N,0.485416666,2023,Public,Public,,40.104147,-74.033955,40.110936,-74.0327,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A56F-26FF-E063-42DE43865AE3}
NJ250031,143102,Belmar Borough at L Street Beach,MONMOUTH,NJ,,Y,0.054943182,2023,Public,Public,,40.17855,-74.0332,40.17857,-74.03423,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A571-26FF-E063-42DE43865AE3}
NJ250038,143105,Neptune Township at Shark River Beach and Yacht,MONMOUTH,NJ,,Y,0.056590909,2023,Public,Public,,40.185853,-74.040127,40.186521,-74.039508,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A695-26FF-E063-42DE43865AE3}
NJ250044,143106,Middletown Township at Ideal,MONMOUTH,NJ,,N,0.050189394,2023,Public,Public,,40.444662,-74.111751,40.445066,-74.11254,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A573-26FF-E063-42DE43865AE3}
NJ250045,143107,Middletown Township at Thompson,MONMOUTH,NJ,,Y,0.063131326,2023,Public,Public,,40.42315,-74.05911,40.42354,-74.06019,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A5D7-26FF-E063-42DE43865AE3}
NJ250049,143109,Highlands Borough at Highlands Rec Center,MONMOUTH,NJ,,N,0.058522727,2023,Public,Public,,40.408012,-73.992747,40.408011,-73.993777,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A5D9-26FF-E063-42DE43865AE3}
NJ250050,143110,Highlands Borough at Miller Beach,MONMOUTH,NJ,,N,0.058522727,2023,Public,Public,,40.403396,-73.984298,40.40394,-73.985037,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-A5DB-26FF-E063-42DE43865AE3}
NJ250052,143112,Highlands Borough at Conner's Beach,MONMOUTH,NJ,,Y,0.032007576,2023,Public,Public,,40.409027,-73.99732,40.409067,-73.997922,2400,NAD83,Sheri,Shifren,New Jersey Department of Environmental Protection,609-306-3897,http://www.njbeaches.org/,{127723E4-9E59-26FF-E063-42DE43865AE3}
